Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_chicken_C	Univariate_LR_R2_null_raster	Univariate_LR_R2_chicken_C	Univariate_LR_delta_R2_chicken_C
0.418748142387677	3264.46387017805	0.488703486572187	0.344266140052478	-0.144437346519709
0.149069041944543	496.119593911247	0.277835978466671	0.214681556833301	-0.0631544216333703
0.536852653545413	113.440739608415	0.349855699420234	0.0703565179327643	-0.27949918148747
0.532350643706609	3201.58075663495	0.474401068708889	0.522498233481526	0.0480971647726379
0.0956356568589826	558.402925521984	0.0352525975724388	0.279894020849147	0.244641423276708
0.410587611235948	742.235850668592	0.460330754989065	0.106275213948099	-0.354055541040967
0.446156184659295	168.581331470297	0.34217999252413	0.132352098798583	-0.209827893725547
0.2267030072019	2421.77135224863	0.152422384347048	0.434845493824667	0.282423109477619
0.272262424192691	904.908899147548	0.179146411499781	0.353284111786116	0.174137700286335
0.168888646160384	0.74922997104939	0.0628750269085144	0.000837047628525102	-0.0620379792799893
0.191626736941344	2.7575231151806	0.0242792859295745	0.010485990264524	-0.0137932956650505
0.404511499921814	2211.02611210287	0.566175758342531	0.6610847416525	0.0949089833099691
0.337089331473337	2518.93975310393	0.415938471639318	0.349128686156636	-0.0668097854826824
0.248189765645797	20.2642988645852	0.062298427622718	0.0892515304368834	0.0269531028141653
0.201982433296538	112.521605463956	0.109490908685783	0.139069641136851	0.0295787324510685
0.282053076602077	51.2467780272564	0.176066336490886	0.0929427701885677	-0.0831235663023183
0.317044286984878	4.31286100345865	0.345866831311503	0.00170911851079757	-0.344157712800706
0.336418772213593	825.618245640756	0.196174789629491	0.288211784059714	0.0920369944302227
0.536749690487128	3406.23409075148	0.270010600016909	0.154548220632904	-0.115462379384005
0.469148680096951	3525.68221305405	0.46863194840891	0.650651247662338	0.182019299253427
0.199673015927008	2182.47223147728	0.0727957228104563	0.124180212393908	0.0513844895834515
0.45269000833374	4534.76627671561	0.50627520657511	0.376182139925012	-0.130093066650098
0.25668429020201	620.609872627583	0.294356865424027	0.117257773377061	-0.177099092046966
0.239299485538319	2987.25071317651	0.0557004284968266	0.224827536469164	0.169127107972337
0.32024838092107	4759.3511853609	0.144555096255654	0.530102380977116	0.385547284721462
0.151711054736116	693.287648806301	0.388756589191325	0.39429845915992	0.0055418699685949
0.289894739849803	160.136431212667	0.365660757140382	0.55812832418544	0.192467567045058
0.459422156617499	10.6555122678835	0.43399152296117	0.0380515944251994	-0.39593992853597
0.25398426522095	0.150385479348771	0.275236048861812	0.000143505974903326	-0.275092542886909
0.217070144825144	1637.44381443931	0.127122819733635	0.099625706111179	-0.0274971136224564
0.393190424082084	852.183274435005	0.509900576968159	0.33978059506045	-0.170119981907709
0.312295425742977	1306.27035509683	0.278578059648626	0.0955724574882854	-0.183005602160341
0.187279851952955	76.8772571805853	0.248456006330683	0.0564500292344745	-0.192005977096209
0.39512317490518	8.60847493057876	0.577863387611918	0.0153325583685768	-0.562530829243342
0.0907067875950869	762.747182549566	0.0897594896038555	0.100756039379658	0.0109965497758025
0.211100538302174	754.061912071724	0.146825052776406	0.13102672930955	-0.0157983234668569
0.645948213885682	446.405013648835	0.442122539090486	0.063093100137408	-0.379029438953078
0.517279179948932	4397.16773326578	0.312614170483699	0.418481471583056	0.105867301099357
0.180254203551049	1986.15135442645	0.293413522336033	0.330211787227242	0.0367982648912092
0.374992835257135	59.0391542664502	0.532989227438533	0.0351613617361931	-0.49782786570234
0.242759004360408	87.710734661129	0.0983783130091108	0.120235416066284	0.0218571030571731
0.352529762843326	2224.51007662144	0.275594616482134	0.134684402708804	-0.14091021377333
0.327571675694138	1161.42613510008	0.533307636713373	0.388572079677538	-0.144735557035835
0.240116446327108	2.51189376032608	0.142519458963008	0.0278091066339127	-0.114710352329095
0.479126460671394	794.945440946942	0.532662798194769	0.1822763505639	-0.350386447630869
0.116870887619808	2.8519528528977	0.0213445850728735	0.00649238247272072	-0.0148522026001528
0.315935447005173	2822.28210436993	0.169484117342249	0.469416783414543	0.299932666072294
0.569746757243045	3395.68526778391	0.179280395013883	0.823072811130463	0.64379241611658
0.38496430993838	-1.19106554836132	0.158953400262828	0.00125268415107937	-0.157700716111749
0.072312679759086	1.44318906238072	0.032993487906395	0.0221928298094904	-0.0108006580969046
0.207227589900439	1470.8220602681	0.448332808836377	0.297568786187143	-0.150764022649234
0.084933958640276	283.053999283716	0.0153560934388594	0.069305647510008	0.0539495540711486
0.263223992607344	1498.2954187127	0.141935884615107	0.834749772584788	0.69281388796968
0.150080250375363	536.786494828162	0.0932652839737941	0.0166640549225636	-0.0766012290512305
0.385245052610054	2374.60331385191	0.431562221660442	0.382729624002094	-0.0488325976583472
0.198104373632002	1560.22415983484	0.2140909948096	0.272112302078508	0.0580213072689074
0.153328851625575	879.688106870957	0.299656912758819	0.330090276849973	0.030433364091154
0.245558321761633	5.19763431786342	0.348022656055397	0.452238788339507	0.10421613228411
0.548151276506386	547.178483385561	0.308077163963569	0.105408828084375	-0.202668335879194
0.20018067381511	0.307988882849948	0.0811364207478476	0.000344945855927045	-0.0807914748919206
0.37020286204947	4170.67775165024	0.167372694874008	0.270968622084891	0.103595927210883
0.442382555279091	900.382353302163	0.106032430244307	0.161441463000627	0.0554090327563203
0.297562065011571	1469.37384088078	0.270657402677992	0.256564963744778	-0.014092438933214
0.199590168620423	0.378613521388127	0.24769721728419	0.00341992357977183	-0.244277293704419
0.0695383293671997	2.16131902640128	0.0108048581581946	0.0212734216331936	0.010468563474999
0.167952021589926	1201.36800360514	0.27542570407309	0.167998514318146	-0.107427189754944
0.177203867932131	1101.9530889045	0.0684062064075424	0.143486954392577	0.0750807479850345
0.284343574728804	2.48555792747942	0.307332893724278	0.0366323094208688	-0.270700584303409
0.0997630006699381	1.84140841924031	0.173958778188008	0.0705772795174854	-0.103381498670522
0.448806504702208	4608.97189195029	0.112613959438182	0.223665849438336	0.111051890000153
0.200560304435114	-1.3253982544396	0.208301946091325	0.00419550867191052	-0.204106437419414
0.277388647588602	60.8526741720181	0.274366212899549	0.0904844847623813	-0.183881728137168
0.215145180789631	1710.26185189648	0.138575436126546	0.168207691743971	0.0296322556174252
0.328280497059318	1412.98290375948	0.392824859980711	0.196003364419516	-0.196821495561195
0.573496963700285	4451.77703182331	0.437339848344692	0.378670101307138	-0.0586697470375544
0.174266410191397	2.16801122427564	0.523758990196217	0.102737032969664	-0.421021957226552
0.26414680362819	165.51707458536	0.248261712081124	0.0132496468071667	-0.235012065273957
0.258458481890797	3116.33578166119	0.158920308264421	0.308713497523407	0.149793189258986
