Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_chicken_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_chicken_R	Univariate_LR_delta_R2_chicken_R
0.313723228291105	-0.0000295957447809147	0.35139349138896	0.0422448573745166	-0.309148634014444
0.287675192226792	-0.0000170674903480212	0.570973876532829	0.0323128197935087	-0.53866105673932
0.418748142387677	-0.0000065344937473018	0.488703486572187	0.000807495092057903	-0.487895991480129
0.149069041944543	-0.0000145808030113697	0.277835978466671	0.0430000336147739	-0.234835944851897
0.536852653545413	-0.0000205335755699711	0.349855699420234	0.00276966387101763	-0.347086035549216
0.532350643706609	-0.0000567926333935384	0.474401068708889	0.0981529378074088	-0.37624813090148
0.0956356568589826	-0.0000460237532819869	0.0352525975724388	0.103492610198035	0.0682400126255958
0.410587611235948	-0.0000047473173223974	0.460330754989065	0.000541126032578464	-0.459789628956487
0.446156184659295	-0.0000243726158421973	0.34217999252413	0.0316551387193924	-0.310524853804737
0.2267030072019	-0.0000162358504198204	0.152422384347048	0.0140646771203336	-0.138357707226714
0.272262424192691	-0.0000193943285687915	0.179146411499781	0.0153470842666216	-0.163799327233159
0.168888646160384	-0.0000620594239848615	0.0628750269085144	0.0590694625844794	-0.00380556432403495
0.191626736941344	-0.0000266526629970653	0.0242792859295745	0.0251329433721183	0.000853657442543714
0.404511499921814	0.00000482154207568723	0.566175758342531	0.000765296164670322	-0.565410462177861
0.337089331473337	-0.0000165949253590967	0.415938471639318	0.0136554815127261	-0.402282990126592
0.248189765645797	-0.0000623764401943563	0.062298427622718	0.0782467024495659	0.0159482748268479
0.201982433296538	-0.0000184437227558517	0.109490908685783	0.00749613127850303	-0.10199477740728
0.282053076602077	-0.0000301303793901836	0.176066336490886	0.0505777088142219	-0.125488627676664
0.317044286984878	0.00000386762472074455	0.345866831311503	0.000392318773304566	-0.345474512538199
0.336418772213593	-0.0000381147615711503	0.196174789629491	0.0267412234641092	-0.169433566165382
0.536749690487128	-0.000000446829574669421	0.270010600016909	0.0000109514605403473	-0.269999648556368
0.469148680096951	-0.000050199968435031	0.46863194840891	0.0840125082191217	-0.384619440189789
0.199673015927008	-0.0000310603209767941	0.0727957228104563	0.042814090265761	-0.0299816325446953
0.45269000833374	0.0000135495789588342	0.50627520657511	0.00989589756218514	-0.496379309012924
0.25668429020201	-0.00000741745203637042	0.294356865424027	0.0128861713819781	-0.281470694042049
0.239299485538319	-0.0000456702241582488	0.0557004284968266	0.0761091474623101	0.0204087189654835
0.32024838092107	-0.000032203841794214	0.144555096255654	0.0767460822481308	-0.0678090140075231
0.151711054736116	-0.00000618083256851381	0.388756589191325	0.0128058986459441	-0.375950690545381
0.289894739849803	-0.00000403769058725677	0.365660757140382	0.000482664249594916	-0.365178092890787
0.459422156617499	-0.0000535185332818733	0.43399152296117	0.0985517940666344	-0.335439728894535
0.25398426522095	-0.00000679157864339285	0.275236048861812	0.0095994927693354	-0.265636556092476
0.217070144825144	-0.0000194472020786074	0.127122819733635	0.0192726859888034	-0.107850133744832
0.393190424082084	-0.0000109681093396533	0.509900576968159	0.00668572656971276	-0.503214850398446
0.312295425742977	0.0000103383925934819	0.278578059648626	0.00283340306072457	-0.275744656587901
0.187279851952955	-0.00000551759405401985	0.248456006330683	0.00380900602886462	-0.244647000301819
0.39512317490518	0.00000512919195114272	0.577863387611918	0.00096835619240949	-0.576895031419509
0.0907067875950869	0.000000537461055080039	0.0897594896038555	0.0000648212559549426	-0.0896946683479005
0.211100538302174	0.0000187819817485538	0.146825052776406	0.00835437639733002	-0.138470676379076
0.645948213885682	-0.00000401841737834262	0.442122539090486	0.000508362402182475	-0.441614176688303
0.517279179948932	-0.0000243847599235073	0.312614170483699	0.020569270806556	-0.292044899677143
0.180254203551049	-0.00000507914975540588	0.293413522336033	0.00176906150088323	-0.29164446083515
0.374992835257135	-0.0000306090244437132	0.532989227438533	0.0422000686277928	-0.49078915881074
0.242759004360408	-0.0000373330686596723	0.0983783130091108	0.0847224782705521	-0.0136558347385587
0.352529762843326	-0.0000185283130874867	0.275594616482134	0.014610040309241	-0.260984576172893
0.327571675694138	-0.0000305233665919386	0.533307636713373	0.0831960392471749	-0.450111597466198
0.240116446327108	0.00000307717667950886	0.142519458963008	0.00192331749972319	-0.140596141463285
0.479126460671394	0.0000083732424115262	0.532662798194769	0.00155012136006547	-0.531112676834703
0.116870887619808	-0.0000460796179575878	0.0213445850728735	0.102329252846067	0.0809846677731937
0.315935447005173	-0.0000241621961212172	0.169484117342249	0.0183718083392614	-0.151112309002987
0.569746757243045	-0.0000760627834671043	0.179280395013883	0.0468959751613973	-0.132384419852486
0.38496430993838	-0.0000444985330677279	0.158953400262828	0.0335936931820297	-0.125359707080799
0.072312679759086	-0.0000174014101179354	0.032993487906395	0.0454643658209312	0.0124708779145362
0.207227589900439	0.00000642491460946263	0.448332808836377	0.0132080409236149	-0.435124767912762
0.084933958640276	-0.0000275374381931361	0.0153560934388594	0.0493570453645637	0.0340009519257043
0.263223992607344	-0.0000120140896939062	0.141935884615107	0.00728546621658629	-0.134650418398521
0.150080250375363	-0.0000229513235645856	0.0932652839737941	0.0401670923148692	-0.053098191658925
0.385245052610054	-0.0000224279396973926	0.431562221660442	0.0277565183208157	-0.403805703339626
0.198104373632002	-0.0000233993948250239	0.2140909948096	0.0264761009339032	-0.187614893875697
0.153328851625575	0.0000000942079374678512	0.299656912758819	0.00000215097464264423	-0.299654761784176
0.245558321761633	-0.00000888531395467837	0.348022656055397	0.0106825380420485	-0.337340118013349
0.548151276506386	-0.0000656243019862707	0.308077163963569	0.0477318740073118	-0.260345289956258
0.20018067381511	-0.0000201951296308401	0.0811364207478476	0.0338039901761428	-0.0473324305717048
0.37020286204947	-0.0000289916012039652	0.167372694874008	0.0159435423298425	-0.151429152544166
0.442382555279091	-0.00000564180116934247	0.106032430244307	0.000185436146083432	-0.105846994098224
0.297562065011571	0.00000000757097941489046	0.270657402677992	0.00000000338137005019006	-0.270657399296622
0.199590168620423	-0.00000472803819796526	0.24769721728419	0.00347202158567601	-0.244225195698514
0.0695383293671997	-0.0000191469974841054	0.0108048581581946	0.0631973366256645	0.0523924784674699
0.167952021589926	0.00000073204624444225	0.27542570407309	0.000167016403046096	-0.275258687670044
0.177203867932131	-0.0000250826824970129	0.0684062064075424	0.0345876093345978	-0.0338185970729446
0.284343574728804	-0.0000368444045453552	0.307332893724278	0.0880613792801431	-0.219271514444135
0.0997630006699381	-0.0000107322955590133	0.173958778188008	0.0309018061511153	-0.143056972036892
0.448806504702208	-0.0000822152688779307	0.112613959438182	0.0488766371567934	-0.0637373222813888
0.200560304435114	0.0000205839518293347	0.208301946091325	0.0109130612774503	-0.197388884813874
0.277388647588602	-0.0000847945940321486	0.274366212899549	0.215422272013295	-0.0589439408862542
0.215145180789631	-0.000000884734862162654	0.138575436126546	0.0000317054603134656	-0.138543730666232
0.328280497059318	0.0000432653580604461	0.392824859980711	0.333099194825481	-0.0597256651552302
0.573496963700285	0.0000179025804834148	0.437339848344692	0.142362414989186	-0.294977433355506
0.174266410191397	-0.00000313709244182604	0.523758990196217	0.00354767711152006	-0.520211313084696
0.26414680362819	-0.00000304408780772133	0.248261712081124	0.000677110347267028	-0.247584601733857
0.258458481890797	-0.0000143551855713716	0.158920308264421	0.00815217099311613	-0.150768137271305
