Univariate_LR_coefficients_null_raster	Univariate_LR_coefficients_chicken_R	Univariate_LR_R2_null_raster	Univariate_LR_R2_chicken_R	Univariate_LR_delta_R2_chicken_R
0.28258002814216	0.000000262728592657396	0.387550567121028	0.000204884773923384	-0.387345682347105
0.296488252168844	0.000000157905292218357	0.446582078863516	0.0000339807636146806	-0.446548098099901
0.220035350864712	-0.000000568751164148925	0.348737270561333	0.000979827130106472	-0.347757443431226
0.370583383331205	0.00000081151967997	0.492671925735092	0.0021474326427581	-0.490524493092334
0.374679608491469	0.000000504663567778063	0.361570316604604	0.00045759789730557	-0.361112718707298
0.227839527404477	-0.0000000826947426930891	0.350982595804733	0.0000399421281895229	-0.350942653676543
0.390421906859324	-0.000000740210170862602	0.377719342738918	0.000729340654578978	-0.376990002084339
0.259775213111452	-0.000000228598456856632	0.439090434104651	0.000148772037467654	-0.438941662067184
0.32257505974686	0.00000226819403447718	0.518116594185747	0.00809181420658526	-0.510024779979162
0.335587816980179	0.00000303767878222675	0.490591769498141	0.0161144477357324	-0.474477321762409
0.169899501241423	0.000000217471137765839	0.216420291801539	0.000142740820501989	-0.216277550981037
0.295054438368233	-0.000000691587129297799	0.354167184407905	0.00127643103280484	-0.3528907533751
0.199685301315589	0.000001524253930292	0.159694473118965	0.0062101092631627	-0.153484363855802
0.262272176086973	0.0000000568895986531941	0.294015737141783	0.0000122217479100937	-0.294003515393873
0.236723032838554	0.000000191349246755385	0.3444980099343	0.000141064989030577	-0.344356944945269
0.236697037867545	-0.000000162134729396884	0.39211274130143	0.000180285114095947	-0.391932456187334
0.390009397991189	-0.000000273086158080543	0.34217951167755	0.00016680991856443	-0.342012701758986
0.302771138073608	-0.000000431891027506128	0.368910256246756	0.000472915733589195	-0.368437340513167
0.300414250372792	-0.000000146293482736245	0.442892328168427	0.0000991519520715563	-0.442793176216356
0.271903317819964	0.00000078106143637927	0.440747011475739	0.00251404088302879	-0.43823297059271
0.34473672357443	-0.000000472587694525402	0.514915208949656	0.000547490527389097	-0.514367718422267
0.284195446813108	-0.000000362705472932409	0.381526536914698	0.000516687480088853	-0.381009849434609
0.256914785963217	-0.000000385185013111267	0.574460251493357	0.000518929972253586	-0.573941321521104
0.298040900854754	0.00000122589952173487	0.443355298795225	0.00771413745004153	-0.435641161345183
0.258225479121192	0.000000453214382867417	0.371725586237891	0.000881321528599049	-0.370844264709292
0.391213536733366	-0.000000970240376136653	0.322278367875028	0.0012904364781915	-0.320987931396837
0.333795344617886	0.00000019595969564109	0.355186103004873	0.000102996431943974	-0.355083106572929
0.199038299081986	-0.000000364055276332998	0.318256987573577	0.000720841661186904	-0.31753614591239
0.209106703622104	0.000000938236968156039	0.343667384724676	0.00673271284674304	-0.336934671877933
0.312814120875069	0.00000207088470629609	0.407675142740775	0.00658482138384765	-0.401090321356927
0.262260961951371	0.00000103400634458308	0.451752441691923	0.00329571183347522	-0.448456729858448
0.241435110620178	-0.000000323012175306418	0.320411600090853	0.000271393180519816	-0.320140206910333
0.331643246396733	0.000000349833198246041	0.370866820479084	0.000218177682555491	-0.370648642796529
0.190221058197403	0.0000000787298509554789	0.452463445780858	0.000054411902732686	-0.452409033878125
0.270717114561683	0.00000206848334291026	0.482497531150614	0.0120545578654666	-0.470442973285147
0.256500271716303	0.0000000978117543623284	0.18334395587044	0.0000137600870885237	-0.183330195783351
0.274135916798359	0.000000562643362619948	0.385209655926435	0.00125860095207168	-0.383951054974364
0.259588961773496	0.000000796668829628646	0.340793897501261	0.00269975082995708	-0.338094146671304
0.260183792311758	-0.0000000645058870796606	0.349991665358852	0.0000132077096071934	-0.349978457649245
0.349216861501711	0.00000150946407000259	0.518913647214399	0.00442072262294332	-0.514492924591455
0.285432985427266	-0.00000018912212959442	0.482860785534926	0.000170143541549769	-0.482690641993376
0.246333527448077	-0.000000111063746005393	0.384303170249635	0.00003469371300817	-0.384268476536627
0.272913302665749	-0.000000592066858439277	0.308440319627352	0.00327615722571074	-0.305164162401642
0.282453982808151	0.00000184181080816989	0.400632491430731	0.0104333209768167	-0.390199170453914
